Region,city,facility_ID,Facilitylicensingtypearname,Facilityclassificationtypearname,Floorscount,RegularRoomsCount,Regularsuitescount,DeluxeSuitesCount,ParkingsCount
0xB589F43B919254846B7098154FA77DA6,0xA96E40E8FC00A43BD5BB67E554183AC5,1506,فندق,نجمة واحدة,3,28,0,0,15
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,1507,وحدات سكنية مفروشة,درجة ثانية,3,22,8,2,10
0xB589F43B919254846B7098154FA77DA6,0xB54D13750D860047CF1418F4D922C4B4,1508,وحدات سكنية مفروشة,درجة رابعة,2,8,4,4,30
0xB589F43B919254846B7098154FA77DA6,0x25C55EE1A972757C28BFF12467D109B2,1509,وحدات سكنية مفروشة,درجة ثالثة,1,7,0,0,7
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,1510,فندق,ثلاثة نجوم,5,10,15,15,20
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,1511,وحدات سكنية مفروشة,درجة رابعة,2,0,21,1,22
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,1512,وحدات سكنية مفروشة,درجة رابعة,3,54,0,0,100
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1513,فندق,خمسة نجوم,33,948,113,254,70
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1514,فندق,خمسة نجوم,14,298,14,1,30
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1515,فندق,ثلاثة نجوم,13,18,18,8,2
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1516,فندق,أربعة نجوم,10,158,38,2,23
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1517,فندق,نجمة واحدة,7,63,0,0,40
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1518,فندق,نجمة واحدة,7,0,0,0,0
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1520,فندق,ثلاثة نجوم,14,292,14,30,35
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1522,وحدات سكنية مفروشة,درجة رابعة,6,58,0,0,74
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1523,وحدات سكنية مفروشة,درجة ثانية,4,24,12,4,30
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1524,وحدات سكنية مفروشة,درجة رابعة,4,8,14,6,15
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1525,وحدات سكنية مفروشة,درجة رابعة,5,50,13,8,21
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1526,وحدات سكنية مفروشة,درجة ثالثة,5,9,21,1,20
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1527,وحدات سكنية مفروشة,درجة ثانية,5,31,1,1,35
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1528,وحدات سكنية مفروشة,درجة ثانية,8,0,12,2,14
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1529,وحدات سكنية مفروشة,درجة رابعة,4,29,6,12,9
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1530,وحدات سكنية مفروشة,درجة رابعة,7,26,0,10,45
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1531,وحدات سكنية مفروشة,درجة ثالثة,5,20,4,2,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1532,فندق,أربعة نجوم,10,279,29,3,320
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1533,فندق,أربعة نجوم,4,76,29,9,107
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1534,فندق,خمسة نجوم,10,249,20,6,1000
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1536,فندق,أربعة نجوم,3,94,6,4,0
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1537,وحدات سكنية مفروشة,درجة رابعة,2,0,12,29,20
0x2B9EF58D376B99838B5C594123836DEB,0x46C175A8244D70B15C44FE48DD22222B,1538,وحدات سكنية مفروشة,درجة أولى,3,3,30,5,50
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1539,وحدات سكنية مفروشة,درجة رابعة,2,10,6,4,10
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1540,وحدات سكنية مفروشة,درجة رابعة,4,6,15,10,31
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1541,وحدات سكنية مفروشة,درجة رابعة,4,18,18,5,22
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1542,وحدات سكنية مفروشة,درجة أولى,3,7,15,18,33
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1544,وحدات سكنية مفروشة,درجة رابعة,3,10,10,0,18
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1545,وحدات سكنية مفروشة,درجة رابعة,4,0,16,9,14
0x2B9EF58D376B99838B5C594123836DEB,0x2DD4EDAFCE7EA517E0C579521C0BFA87,1546,وحدات سكنية مفروشة,درجة رابعة,3,50,35,3,35
0x2B9EF58D376B99838B5C594123836DEB,0x667C0CE57042E017A3A04D418197E210,1547,وحدات سكنية مفروشة,درجة رابعة,4,24,24,24,24
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1548,وحدات سكنية مفروشة,درجة ثانية,3,15,10,16,17
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1549,وحدات سكنية مفروشة,درجة رابعة,2,17,6,0,23
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1550,وحدات سكنية مفروشة,درجة ثانية,3,26,26,8,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1552,وحدات سكنية مفروشة,درجة رابعة,2,2,19,2,30
0x2B9EF58D376B99838B5C594123836DEB,0xA6224778E7030560C817924799D6B9C2,1553,وحدات سكنية مفروشة,درجة رابعة,3,11,16,0,20
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,1554,وحدات سكنية مفروشة,درجة رابعة,2,0,12,0,20
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,1555,وحدات سكنية مفروشة,درجة رابعة,3,30,12,3,45
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,1556,وحدات سكنية مفروشة,درجة ثالثة,3,2,27,1,30
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,1557,وحدات سكنية مفروشة,درجة رابعة,4,5,14,5,18
0x803149F1E368CB2182E737150D71BA0D,0xAC6ABD64BFFB8ECFE77AD53379D6C25F,1558,وحدات سكنية مفروشة,درجة رابعة,2,7,20,0,27
0x803149F1E368CB2182E737150D71BA0D,0x88F16E4947EF801559AEDEA8FA07E290,1559,وحدات سكنية مفروشة,درجة ثالثة,2,4,22,1,26
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,1560,وحدات سكنية مفروشة,درجة رابعة,4,32,22,3,9
0xF49CCC680A29B6B3C19B1F6A05E16157,0x938E11DD697CA7E3D678DBC44D852CBE,1561,فندق,ثلاثة نجوم,5,5,45,10,40
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,1562,فندق,أربعة نجوم,4,109,29,21,178
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,1563,وحدات سكنية مفروشة,درجة ثالثة,2,4,8,4,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x06811C43FF962EBF67FDD803A72DE471,1564,وحدات سكنية مفروشة,درجة رابعة,1,24,0,0,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,1565,وحدات سكنية مفروشة,درجة ثانية,4,17,25,2,26
0xF49CCC680A29B6B3C19B1F6A05E16157,0xC5EC0ABA027333174969461D717E6479,1566,وحدات سكنية مفروشة,درجة ثالثة,4,9,6,4,15
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,1568,فندق,أربعة نجوم,5,153,2,6,3
0x9351116F8E9D50190BB897B2EF710D5B,0x97D16A597971125D3C320CA0C80F1227,1569,فندق,نجمة واحدة,3,16,3,2,20
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,1570,وحدات سكنية مفروشة,درجة رابعة,5,12,12,6,4
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,1571,وحدات سكنية مفروشة,درجة رابعة,4,7,20,0,30
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,1572,وحدات سكنية مفروشة,درجة رابعة,5,12,12,6,2
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,1573,وحدات سكنية مفروشة,درجة ثالثة,3,6,10,1,2
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,1574,وحدات سكنية مفروشة,درجة ثالثة,4,1,16,0,20
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,1575,وحدات سكنية مفروشة,درجة ثالثة,1,4,4,2,15
0x9351116F8E9D50190BB897B2EF710D5B,0x5B3CF51B104769AAB8CC4723DEC5D6C0,1576,وحدات سكنية مفروشة,درجة رابعة,4,8,1,9,32
0x9351116F8E9D50190BB897B2EF710D5B,0x295A0463656DA6FEB8F6226BE9B0173C,1577,وحدات سكنية مفروشة,درجة ثانية,5,10,10,20,35
0x9351116F8E9D50190BB897B2EF710D5B,0x283C3EFB15EE337270E6CA70DD94D52A,1578,وحدات سكنية مفروشة,درجة ثالثة,5,5,0,0,16
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,1579,وحدات سكنية مفروشة,درجة ثالثة,4,0,33,0,35
0x9351116F8E9D50190BB897B2EF710D5B,0x283C3EFB15EE337270E6CA70DD94D52A,1580,وحدات سكنية مفروشة,درجة رابعة,3,2,15,0,10
0x9351116F8E9D50190BB897B2EF710D5B,0x612D3FD9242C25381A7D11035421AABC,1581,وحدات سكنية مفروشة,درجة رابعة,3,0,10,0,4
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,1582,وحدات سكنية مفروشة,درجة ثالثة,5,6,6,9,22
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,1583,وحدات سكنية مفروشة,درجة ثالثة,4,0,25,3,30
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,1584,وحدات سكنية مفروشة,درجة ثالثة,4,24,11,0,25
0x9351116F8E9D50190BB897B2EF710D5B,0x0C646D2CE3603244B2D433EE39522CF3,1585,وحدات سكنية مفروشة,درجة ثالثة,3,4,12,8,25
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,1586,وحدات سكنية مفروشة,درجة ثانية,3,10,16,0,26
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,1587,وحدات سكنية مفروشة,درجة رابعة,3,0,10,15,40
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,1588,وحدات سكنية مفروشة,درجة أولى,1,22,14,14,40
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,1589,وحدات سكنية مفروشة,درجة ثانية,1,4,2,2,15
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,1590,وحدات سكنية مفروشة,درجة ثالثة,5,15,15,0,15
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x735840CE9D348E846734048281AE48E5,1592,وحدات سكنية مفروشة,درجة رابعة,5,10,6,6,15
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x98B01D39BCCBE5AFF24967BDD057A7D4,1593,وحدات سكنية مفروشة,درجة رابعة,2,3,7,0,15
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,1594,وحدات سكنية مفروشة,درجة ثالثة,4,9,9,0,15
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,1595,وحدات سكنية مفروشة,درجة ثالثة,3,3,22,1,1
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,1596,وحدات سكنية مفروشة,درجة ثالثة,3,6,9,2,1
0xB589F43B919254846B7098154FA77DA6,0x10889B8A778D95DBB409294C554BC9B4,1597,فندق,نجمتان,6,6,4,2,8
0xB589F43B919254846B7098154FA77DA6,0x14DCA1A1C39187553B08EAB8B4B2DA4E,1598,فندق,نجمتان,2,32,4,0,2
0xB589F43B919254846B7098154FA77DA6,0x5C15501714795C9F34FAD3D350C2830C,1599,فندق,نجمة واحدة,2,10,28,8,45
0xB589F43B919254846B7098154FA77DA6,0x56ED3FDFBC91D2F9774534B418FC1957,1600,فندق,نجمة واحدة,1,5,16,0,21
0xB589F43B919254846B7098154FA77DA6,0xA1E007C7D598D34F14F2B421499E5A6F,1601,وحدات سكنية مفروشة,درجة رابعة,1,0,8,0,0
0x3902A9082755502A7C94656FA29CD204,0x22BE512CE352A197B96D6126B3985258,1602,فندق,نجمة واحدة,3,75,2,4,30
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,1603,وحدات سكنية مفروشة,درجة رابعة,3,24,12,0,10
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,1604,وحدات سكنية مفروشة,درجة رابعة,3,20,6,0,3
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,1605,وحدات سكنية مفروشة,درجة رابعة,5,10,17,0,10
0xAC74FF4D4970594073FA53FADA19CB1C,0x6D047DFCA03C302297E138D627E1990B,1606,وحدات سكنية مفروشة,درجة ثالثة,5,0,28,0,28
0x94F0C94E071AAA9D670BB26FB7DB0F99,0xE8E1D5BA0E667A040E5784C8445C27EB,1607,فندق,نجمة واحدة,2,17,6,14,2
0x94F0C94E071AAA9D670BB26FB7DB0F99,0x38E37DA66F10C5011452E4B120DDB847,1608,وحدات سكنية مفروشة,درجة رابعة,2,24,13,5,20
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1610,فندق,أربعة نجوم,14,544,12,0,36
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1611,فندق,نجمتان,19,30,4,3,35
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1613,فندق,نجمتان,12,597,0,0,2
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1615,فندق,نجمة واحدة,13,34,0,2,0
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1617,فندق,نجمة واحدة,9,185,0,0,0
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1618,فندق,نجمة واحدة,27,430,20,20,20
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1620,فندق,نجمة واحدة,4,18,13,0,10
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1621,فندق,نجمتان,6,10,87,17,35
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1622,فندق,نجمة واحدة,6,20,4,2,10
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1623,فندق,نجمة واحدة,5,10,0,0,0
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1624,وحدات سكنية مفروشة,درجة رابعة,10,350,0,0,150
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1625,وحدات سكنية مفروشة,درجة رابعة,5,0,10,10,20
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,1626,وحدات سكنية مفروشة,درجة رابعة,3,0,8,0,8
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,1627,وحدات سكنية مفروشة,درجة رابعة,5,15,13,7,44
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1628,فندق,ثلاثة نجوم,4,30,12,2,40
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1629,وحدات سكنية مفروشة,درجة رابعة,5,6,18,2,31
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1630,وحدات سكنية مفروشة,درجة ثانية,5,9,46,17,75
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1631,وحدات سكنية مفروشة,درجة رابعة,5,86,0,0,40
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1632,وحدات سكنية مفروشة,درجة رابعة,5,8,30,1,41
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1633,وحدات سكنية مفروشة,درجة ثانية,3,16,22,18,30
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1634,وحدات سكنية مفروشة,درجة رابعة,5,55,0,0,55
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,1635,وحدات سكنية مفروشة,درجة ثانية,6,29,6,0,35
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1636,فندق,ثلاثة نجوم,6,61,11,7,60
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1637,فندق,أربعة نجوم,4,106,34,8,110
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1638,فندق,أربعة نجوم,21,278,10,2,320
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1639,وحدات سكنية مفروشة,درجة رابعة,3,14,16,2,18
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1640,وحدات سكنية مفروشة,درجة رابعة,4,10,9,2,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1641,وحدات سكنية مفروشة,درجة ثانية,4,0,32,0,33
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1642,وحدات سكنية مفروشة,درجة رابعة,3,4,8,4,18
0x2B9EF58D376B99838B5C594123836DEB,0x9BBBDD78073FDBF99B26E4E2CCE5B34F,1643,وحدات سكنية مفروشة,درجة رابعة,2,16,30,0,46
0x2B9EF58D376B99838B5C594123836DEB,0x09390724FA23C6645CE714285AF5FF8A,1644,وحدات سكنية مفروشة,درجة رابعة,3,16,18,2,40
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1645,وحدات سكنية مفروشة,درجة ثالثة,4,24,17,11,33
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1646,وحدات سكنية مفروشة,درجة رابعة,2,5,8,2,17
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1648,وحدات سكنية مفروشة,درجة ثالثة,3,0,20,0,25
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1649,وحدات سكنية مفروشة,درجة ثانية,4,3,44,11,61
0x2B9EF58D376B99838B5C594123836DEB,0x2DD4EDAFCE7EA517E0C579521C0BFA87,1650,وحدات سكنية مفروشة,درجة رابعة,5,34,34,34,34
0x2B9EF58D376B99838B5C594123836DEB,0x667C0CE57042E017A3A04D418197E210,1651,وحدات سكنية مفروشة,درجة رابعة,3,8,18,7,36
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,1652,وحدات سكنية مفروشة,درجة رابعة,3,15,30,0,8
0x2B9EF58D376B99838B5C594123836DEB,0xD8E888F252F39FA549A0CBC4E5D3621F,1653,وحدات سكنية مفروشة,درجة رابعة,2,0,30,0,30
0x2B9EF58D376B99838B5C594123836DEB,0x77A90D15398CCC1E1E71F67314916272,1654,وحدات سكنية مفروشة,درجة ثانية,3,0,35,2,80
0x50AF8B3517DD18265275800816D863F9,0xDA7056E07CD8E667BEFE620230E8169B,1655,وحدات سكنية مفروشة,درجة رابعة,3,5,10,5,10
0x50AF8B3517DD18265275800816D863F9,0xF8CBC7F18C796CC8DE704D72760700A4,1656,وحدات سكنية مفروشة,درجة رابعة,6,17,0,0,6
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,1657,وحدات سكنية مفروشة,درجة ثالثة,5,5,23,0,12
0xFF0D21557DC36EEF691F12D93326C1BF,0x8FAE2743F3442EE923E68A1C92DFEB66,1658,وحدات سكنية مفروشة,درجة رابعة,3,11,22,11,10
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,1659,وحدات سكنية مفروشة,درجة ثانية,5,6,38,1,53
0x803149F1E368CB2182E737150D71BA0D,0x88F16E4947EF801559AEDEA8FA07E290,1660,وحدات سكنية مفروشة,درجة رابعة,5,4,5,3,20
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,1661,وحدات سكنية مفروشة,درجة رابعة,5,0,23,2,23
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,1662,وحدات سكنية مفروشة,درجة رابعة,4,0,30,0,9
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,1663,وحدات سكنية مفروشة,درجة رابعة,4,40,32,4,50
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,1664,وحدات سكنية مفروشة,درجة رابعة,4,3,16,1,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,1665,فندق,ثلاثة نجوم,7,17,13,8,14
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,1666,فندق,نجمتان,5,30,30,3,40
0xF49CCC680A29B6B3C19B1F6A05E16157,0x86BF6918BC4776F26A26022D1C4A5C14,1667,وحدات سكنية مفروشة,درجة رابعة,3,18,0,0,10
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,1668,وحدات سكنية مفروشة,درجة ثانية,4,19,8,8,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,1669,وحدات سكنية مفروشة,درجة ثالثة,6,26,39,0,50
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,1670,وحدات سكنية مفروشة,درجة ثالثة,4,8,8,1,12
0xF49CCC680A29B6B3C19B1F6A05E16157,0x938E11DD697CA7E3D678DBC44D852CBE,1671,وحدات سكنية مفروشة,درجة ثالثة,5,27,25,6,60
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,1672,وحدات سكنية مفروشة,درجة ثانية,4,2,16,13,25
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,1673,وحدات سكنية مفروشة,درجة ثانية,5,27,12,24,35
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,1674,وحدات سكنية مفروشة,درجة ثانية,10,14,39,38,55
0xF49CCC680A29B6B3C19B1F6A05E16157,0x938E11DD697CA7E3D678DBC44D852CBE,1676,وحدات سكنية مفروشة,درجة ثالثة,3,4,8,2,6
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,1677,وحدات سكنية مفروشة,درجة ثانية,4,64,26,8,29
